label,text,text_length
0.0,"re : telephone interview with the research group  fyi :  praveen will be available on thursday , may 4 at 10 : 00 am houston time .  call him at 301 / 422 - 0889 .  thanks !  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 04 / 28 / 2000  08 : 05 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  mellacheruvu venkata praveen on 04 / 27 / 2000 08 : 58 : 47 pm  to : shirley . crenshaw @ enron . com  cc :  subject : re : telephone interview with the research group  dear ms . crenshaw ,  the interviewers can call me at ( 301 ) 422 0889 . please do inform  them accordingly . thank you for setting up the interview .  regards ,  praveen mellacheruvu .  on thu , 27 apr 2000 shirley . crenshaw @ enron . com wrote :  >  > praveen :  >  > i have scheduled the conference call for thursday , may 4 at 11 : 00 am ( est )  > 10 : 00 am ( central ) . it will be better if they can call you . please le me  > know  > what number you can be reached at .  >  > if this is not allright , please let me know .  >  > thanks and have a great day !  >  > shirley crenshaw  >  >",1112
0.0,ìï wait 4 me in sch i finish ard 5..,36
0.0,how's it going? got any exciting karaoke type activities planned? i'm debating whether to play football this eve. feeling lazy though.,134
1.0,"376 : unique - logos !  your business lacks visual identity ?  marketing efforts falling short ?  invisible among a sea of competitors ?  you ' re on the right track for a solution - keep reading . . .  our professional designers specialize in the creation of custom logos and business / corporate identities . our design needs to be seen only once to gain customer attention and recognition . with one of our unique , eye - catching mages you ' ll never have to introduce yourself twice !  we promise fast turnaround and 100 % customer satisfaction . choose from as any design ideas as necessary , select as many colors as you wish , order any modifications you like , and request any format . our prices are affordable for any size of business , and get this : there are no hidden fees .  follow the link below to browse our portfolio and check out our sweet deals .  wipe the "" in "" from "" invisible "" in just a few days - with us !  http : / / lo 42 . com . ntb - soft . biz  sincerely ,  juanita rosario",1008
0.0,he needs to stop going to bed and make with the fucking dealing,63
1.0,"make this investigator work for you .  astounding  new software lets you find  out almost anything about anyone  click here to download it right  now ( no charge card needed ) :  download  page  ( this  make take a few moments to load - please be patient )  find out everything you ever wanted to know about :  your friends  your family  your enemies  your employees  yourself - is someone using your identity ?  even your boss !  did you know that you can search for  anyone , anytime , anywhere , right on the internet ?  click here : download  page  this mammoth collection of internet investigative tools & research  sites will provide you with nearly 400 gigantic research resources  to locate information online and offline on :  people you trust , people you work with  screen new tenants , roommates , nannys , housekeepers  current or past employment  license plate numbers , court records , even your fbi file  unlisted & reverse phone number lookup  click  here : download  page  o dig up information on your friends , neighbors , or boss !  o locate transcripts and court orders from all 50 states .  o cloak your email so your true address can ' t be discovered .  o find out how much alimony your neighbor is paying .  o discover how to check your phones for wiretaps .  o or check yourself out - - you may be shocked at what you find ! !  these  are only a few things  that you can do with this software . . .  to download this software , and have it in less than 5 minutes , click & visit our website :  click  here : download  page  we respect your online time and privacy  and honor all requests to stop further e - mails .  to stop future messages , do not hit reply . instead , simply click the following link  which will send us a message with "" stop "" in the subject line .  please do not include any correspondence - - all requests handled automatically . : )  [ click  here to stop further messages ]  thank you ! copyright 2001 , all rights reserved .  [ 1 : kj ) _ 8 j 7 bjk 9 ^ "" : } h & * tgobk 5 nkiys 5 ]",2034
0.0,"ah, well that confuses things, doesnû÷t it?",44
0.0,"yep, by the pretty sculpture",28
0.0,"tick, tick, tick ... babe",25
0.0,"al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? hav 2go, thanx.xx",138
0.0,happened here while you were adventuring,40
0.0,the hair cream has not been shipped.,36
0.0,"re : fw : stanford or - summer intern  this guy has basic quant skills , etc . but at ebs we would need interns  possible from mba schools , not phd . i think he is a summer intern fit for  enron research and we can loop him into ebs research as we need help ( which  is likely ) .  ravi .  vince j kaminski @ ect  02 / 29 / 00 08 : 23 am  to : stinson gibner / hou / ect @ ect  cc : ravi thuraisingham / enron communications @ enron communications , vince j  kaminski / hou / ect @ ect  subject : fw : stanford or - summer intern  stinson ,  should we get him as well ?  it seems he has the right skills .  we might have maxed out on the  number of summer interns through  the a / a program . we would have to  hire him directly .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 02 / 29 / 2000  08 : 20 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" shikhar ranjan "" on 02 / 28 / 2000 02 : 31 : 39 pm  to : ravi _ thuraisingham @ enron . net  cc : vince j kaminski / hou / ect @ ect  subject : fw : stanford or - summer intern  hi ravi :  i had sent an email about a week back with my resume for the summer  internship . i think the address i sent it to was not correct , so i am  resending it . i will also tell the others in the group to send there resumes  to you . thanks .  regards ,  shikhar  - - - - - - - - - - - - - - - - - - - - - - - -  shikhar ranjan  phd student  management science & engineering  stanford university ca  ( 650 ) 497 5762  - - - - - original message - - - - -  from : shikhar ranjan  to :  cc :  sent : sunday , february 20 , 2000 5 : 24 pm  subject : stanford or - summer interns  > hi ravi :  >  > please find attached my resume for the summer internship program . i  > apologize for the delay . we actually lost your contact info . please let me  > know if you will need any additional information and / or a cover letter  > besides the resume and i can send it right away .  >  > thanks  >  > regards ,  > shikhar  > - - - - - - - - - - - - - - - - - - - - - - - -  > shikhar ranjan  > phd student  > management science & engineering  > stanford university ca  > ( 650 ) 497 5762  >  - resumeo 0 - ene . doc",2204
1.0,"candy super $ money maker  you are receiving this message as an opt - in subscriber to 4 best offer or one of  our marketing partners .  if you no longer wish to receive further offers , please  send an email with discontinue to :  support @ 4 bestoffer . com  4 best offer  136 74 th street  north bergen , nj  07047",318
0.0,he said i look pretty wif long hair wat. but i thk he's cutting quite short 4 me leh.,85
